area;ciudad;conglomerado;panelm;vivienda;hogar;P01;p02;p03;p04;p05a;p05b;p06;p07;p08;p081;p085;p09;p10a;p10b;p11;p12a;p12b;p15;p15aa;p15ab;cod_inf;p20;p21;p22;p23;p232;p233;p24;p25;p26;p27;p28;p29;p29a;p30;p31;p32;p33;p34;p35;p36;p37;p38;p39;p40;p41;p42;p421;p422;p42a;p43;p44a;p44b;p44c;p44d;p44e;p44f;p44g;p44h;p44i;p44j;p44k;p45;p46;p47a;p47b;p48;p49;p50;p51a;p51b;p51c;p52;p53;p54;p54a;p55;p56a;p56b;p57;p58;p61b1;p63;p64a;p64b;p65;p66;p67;p68a;p68b;p69;p70a;p70b;p71a;p71b;p72a;p72b;p73a;p73b;p74a;p74b;p75;p75g;p76;p76h;p77;p78;sd01;sd021;sd022;sd023;sd024;sd025;sd026;sd027;sd028;sd029;sd0210;sd0211;sd03;ced01a;estrato;fexp;nnivins;ingrl;ingpc;pobreza;epobreza;condact;empleo;desempleo;secemp;grupo1;rama1;upm;id_vivienda;id_hogar;id_persona;periodo
1;170165;81101;42;1;1;3;1;21;3;10;10;6;2; ; ; ;13;7;3; ; ; ;6;1; ;2;1; ; ; ; ; ;20;1; ;2;1;20; ;4;4; ; ; ; ; ; ; ; ;5610;5131;2; ; ; ;3;1;2;2;2;2;2;2;2;2;2;2;0;1;1;4;2;1;1;20; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;200;0;1;50; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;559,2529661;4;250;152;0;0;2;1; ;1;5;9;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
1;170165;81101;42;1;1;4;1;18;3;10;10;6;2; ; ; ;13;7;3; ; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;2;4; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ;2;2;1;1;1;2;2;2;2;2;2;2;8;1;1713;559,2529661;4; ;152;0;0;7; ;1; ; ; ;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
1;170165;81101;42;1;1;5;1;7;3;2;10; ;1;1;1;4; ;5;2;1; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;559,2529661;3; ;152;0;0;0; ; ; ; ; ;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
1;170165;81101;42;2;1;1;1;65;1;1;10;1;2; ; ; ;1;6;3; ; ; ;6;2;20353;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;480;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;559,2529661;3; ;340;0;0;9; ; ; ; ; ;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
1;170165;81101;42;2;1;2;2;62;2;1;10;1;2; ; ; ;11;6;3; ; ; ;6;2;100459;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;10; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;200;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;559,2529661;3; ;340;0;0;9; ; ; ; ; ;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
1;170165;81101;42;3;1;1;1;38;1;1;10;3;2; ; ; ;5;6;6; ; ; ;6;1; ;1;1; ; ; ; ; ;48; ;2;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4711;9321;2; ; ; ;2;1;2;2;1;1;1;2;2;1;1;1;15;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;550;60;1;70; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;559,2529661;4;680;680;0;0;1;1; ;1;9;7;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
1;170165;81101;42;5;1;1;1;58;1;10;10;1;2; ; ; ;3;6;6; ; ; ;6;1; ;2;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4922;8322;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;10;3;1;1;3;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5;600;2; ;200; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;559,2529661;4;400;266,6666667;0;0;4;1; ;1;8;8;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
1;170165;81101;42;5;1;2;2;51;2;10;10;1;2; ; ; ;3;9;3; ;2; ;6;1; ;2;1; ; ; ; ; ;56; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4711;5223;2; ; ; ;3;2;2;2;2;2;2;2;2;2;2;2;0;1;1;2;2;1;1;56; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;300;0;2; ; ; ; ;1;100;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;559,2529661;5;300;266,6666667;0;0;4;1; ;1;5;7;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
1;170165;81101;42;5;1;3;2;21;3;10;10;6;1;1;1;4; ;9;1; ;2; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;559,2529661;5; ;266,6666667;0;0;9; ; ; ; ; ;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
1;170165;81101;42;6;1;1;1;57;1;10;10;3;2; ; ; ;5;4;6;1; ; ;6;2;180161;1;1; ; ; ; ; ;46; ;4;2;1;12; ;7; ; ; ; ; ; ; ; ; ;9523;7536;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;40;6;1;1;3;1;1;46; ; ; ; ; ; ; ; ; ; ; ;5;600;2; ;215; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;559,2529661;3;385;385;0;0;3;1; ;1;7;19;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
1;170165;81101;42;7;1;1;2;93;1;1;10;6;2; ; ; ;1;2;2;1; ; ;6;2;50150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;480;1;120;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;559,2529661;2; ;600;0;0;9; ; ; ; ; ;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
1;170165;81101;42;8;1;1;1;57;1;10;10;1;2; ; ; ;3;4;6;1; ; ;4;2;120550;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;2;8; ; ; ;1;6;8;2511;7222;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ;2;2;2;1;1;2;2;2;2;2;2;2;5;1;1713;559,2529661;3; ;80;1;0;7; ;1; ; ; ;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
1;170165;81101;42;8;1;2;2;56;2;2;10;1;2; ; ; ;11;4;6;1; ; ;4;2;120550;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;2;12; ; ; ;1;2;52;9700;9111;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;90;2; ;2;2; ; ;2; ;2;2;2;1;1;2;2;2;2;2;2;2;1;1;1713;559,2529661;3; ;80;1;0;7; ;1; ; ; ;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
1;170165;81101;42;8;1;3;2;18;9;10;10;6;1;1;1;4; ;7;3; ; ; ;4;2;120550;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;150;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;559,2529661;4; ;80;1;0;9; ; ; ; ; ;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
2;170165;901002;42;1;1;1;2;55;1;1;10;3;2; ; ; ;5;6;6; ; ; ;2;2;80250;1;1; ; ; ; ; ;48; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;5510;9121;2; ; ; ;2;1;2;2;1;1;1;2;2;2;1;1;25;1;1;30;1;1;1;48; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;450;50;1;38; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1723;521,9052926;4;538;538;0;0;1;1; ;1;9;9;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
2;170165;901002;42;2;1;1;2;61;1;10;10;6;2; ; ; ;3;4;6;1; ; ;6;2;111550;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1723;521,9052926;3; ;238;0;0;9; ; ; ; ; ;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
2;170165;901002;42;2;1;2;1;29;3;1;10;6;2; ; ; ;2;9;4; ;1;30110401;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;6110;7422;2; ; ; ;3;2;2;2;1;1;1;2;2;1;1;1;1;1;1;50;1;1;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;416;44;1;16; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1723;521,9052926;5;476;238;0;0;1;1; ;1;7;10;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
2;170165;901002;42;3;1;1;2;43;1;10;10;6;2; ; ; ;3;8;2; ;2; ;2;2;170150;1;1; ; ; ; ; ;50; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;5610;9411;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;0;4;1;1;3;2;1;50; ; ; ; ; ; ; ; ; ; ; ;5;500;1;30;100; ; ; ; ; ; ; ;2; ;2; ;1;150;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1723;521,9052926;5;430;148;0;0;4;1; ;2;9;9;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
2;170165;901002;42;3;1;2;2;12;3;10;10;6;1;2;1;4; ;5;6;1; ; ;2;2;170150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;4;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1723;521,9052926;3; ;148;0;0;0; ; ; ; ; ;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
2;170165;901002;42;3;1;3;2;7;3;10;10; ;1;1;1;4; ;5;1;2; ; ;2;2;170150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;4;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1723;521,9052926;3; ;148;0;0;0; ; ; ; ; ;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
2;170165;901002;42;3;1;4;2;7;3;10;10; ;1;1;1;4; ;5;1;2; ; ;2;2;170150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;4;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1723;521,9052926;3; ;148;0;0;0; ; ; ; ; ;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
2;170165;901002;42;4;1;1;1;19;1;1;10;6;2; ; ; ;5;7;3; ; ; ;6;2;80650;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;8010;5414;2; ; ; ;2;2;2;2;1;1;1;2;2;2;1;1;1;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;416;44;1;8; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1723;521,9052926;4;468;468;0;0;1;1; ;1;5;14;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
2;170165;901002;42;5;1;1;1;55;1;1;10;1;2; ; ; ;3;6;6; ; ; ;2;1; ;2;1; ; ; ; ; ;46; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4771;5414;2; ; ; ;2;2;2;2;1;1;1;2;2;2;1;1;2;1;1;5;1;1;1;46; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;416;44;1;8; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1723;521,9052926;4;468;166;0;0;1;1; ;1;5;7;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
2;170165;901002;42;5;1;2;2;59;2;10;10;1;2; ; ; ;11;4;6;1; ; ;6;2;50550;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;30;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1723;521,9052926;3; ;166;0;0;9; ; ; ; ; ;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
2;170165;901002;42;5;1;3;1;22;3;10;10;6;2; ; ; ;17;7;3; ; ; ;6;2;170150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1723;521,9052926;4; ;166;0;0;9; ; ; ; ; ;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
2;170165;901002;42;6;1;1;2;57;1;2;10;5;2; ; ; ;3;4;2;2; ; ;6;2;100152;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;9700;9111;10; ; ; ;2;1;2;2;2;1;2;2;2;2;2;2;30;8;1;1; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;300;0;1;50; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1723;521,9052926;3;350;310;0;0;4;1; ;3;9;20;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
2;170165;901002;42;6;1;2;1;69;2;1;10;5;2; ; ; ;1;4;6;1; ; ;6;2;100152;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;270;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1723;521,9052926;3; ;310;0;0;9; ; ; ; ; ;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
2;170165;901002;42;7;1;1;1;71;1;10;10;5;2; ; ; ;1;4;5;1; ; ;1;2;60350;1;1; ; ; ; ; ;20;1; ;4; ; ;3; ; ; ; ; ; ; ; ; ; ;111;9211;4; ; ; ;6;2;1;2;2;2;2;2;2;2;2;2;19;11;1;2;3;2;1;20; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;0;0;1;40; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1723;521,9052926;3;40;20;1;1;4;1; ;2;9;1;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
2;170165;901002;42;7;1;2;2;73;2;10;10;5;2; ; ; ;1;1; ;2; ; ;1;2;100456;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1723;521,9052926;1; ;20;1;1;9; ; ; ; ; ;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
1;170170;89901;60;1;1;1;2;68;1;1;5;6;2; ; ; ;1;6;6; ; ; ;6;2;170150;1;1; ; ; ; ; ;40; ;1;4; ; ;4; ; ; ; ; ; ; ; ; ; ;6820;3334;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;24;8;1;1;2;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5;1200;2; ;30; ; ; ; ; ; ; ;2; ;1;1440;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1712;693,8132135;4;1170;2610;0;0;1;1; ;1;3;12;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
1;170170;89901;60;3;1;1;1;77;1;1;10;1;2; ; ; ;2;9;5; ;1;30730201;6;2;30250;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1300;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1712;693,8132135;5; ;785;0;0;9; ; ; ; ; ;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
1;170170;89901;60;3;1;2;2;74;2;1;10;1;2; ; ; ;1;6;6; ; ; ;6;2;30250;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;270;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1712;693,8132135;4; ;785;0;0;9; ; ; ; ; ;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
1;170170;89901;60;4;1;1;1;60;1;5;10;2;2; ; ; ;2;9;5; ;1;30710503;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;6820;3334;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;3;8;1;1;2;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5;1200;2; ;200; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1712;693,8132135;5;1000;1000;0;0;1;1; ;1;3;12;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
1;170170;89901;60;6;1;1;2;60;1;10;10;3;2; ; ; ;2;9;5; ;1;30730301;6;2;20450;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;7110;2161;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;30;9;1;1;2;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5;600;2; ;0; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1712;693,8132135;5;600;933,3333333;0;0;1;1; ;1;2;13;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
1;170170;89901;60;6;1;2;2;29;3;1;5;6;2; ; ; ;2;9;5; ;1;30720703;6;2;10150;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;8530;2351;2; ; ; ;2;2;2;2;1;2;1;2;2;2;1;1;5;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2000;200;2; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1712;693,8132135;5;2200;933,3333333;0;0;1;1; ;1;2;16;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
1;170170;89901;60;6;1;3;1;29;3;5;10;6;1;1;3;4; ;8;2; ;2; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1712;693,8132135;5; ;933,3333333;0;0;9; ; ; ; ; ;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
1;170170;89901;60;8;1;1;1;51;1;1;10;4;2; ; ; ;5;6;6; ; ; ;6;3;604;1;1; ; ; ; ; ;45; ;1;4; ; ;1; ; ; ; ; ; ; ; ; ; ;8411;2652;1; ; ; ;1;2;2;2;1;2;1;2;2;1;1;1;30;1;2; ; ; ;2;40;5;0;9000;2652;6;2;8;1;1;2;1;1; ; ; ; ;600;450;1;20;450;2; ;2; ;1;600;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1712;693,8132135;4;1520;706,6666667;0;0;1;1; ;1;2;15;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
1;170170;89901;60;8;1;2;2;16;3;1;10;6;1;1;3;4; ;7;1; ; ; ;6;2;170150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1712;693,8132135;4; ;706,6666667;0;0;9; ; ; ; ; ;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
1;170170;89901;60;8;1;3;1;10;3;1;10; ;1;1;3;4; ;5;5;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1712;693,8132135;3; ;706,6666667;0;0;0; ; ; ; ; ;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
1;170170;89901;60;10;1;1;2;39;1;10;10;3;1;6;3;1; ;9;2; ;2; ;6;1; ;1;1; ; ; ; ; ;20;7; ;4; ; ;2; ; ; ; ; ; ; ; ; ; ;8542;2354;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;5;8;1;1;3;1;1;20; ; ; ; ; ; ; ; ; ; ; ;5;250;2; ;0; ; ; ; ; ; ; ;1;130;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1712;693,8132135;5;250;190;0;0;4;1; ;1;2;16;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
1;170170;89901;60;10;1;2;1;7;3;1;10; ;1;1;1;4; ;5;2;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1712;693,8132135;3; ;190;0;0;0; ; ; ; ; ;1,70E+11;1,70E+16;1,70E+17;1,70E+19;202406
