area;ciudad;conglomerado;panelm;vivienda;hogar;p01;p02;p03;p04;p05a;p05b;p06;p07;p08;p081;p085;p09;p10a;p10b;p11;p12a;p12b;p15;p15aa;p15ab;cod_inf;p20;p21;p22;p23;p232;p233;p24;p25;p26;p27;p28;p29;p29a;p30;p31;p32;p33;p34;p35;p36;p37;p38;p39;p40;p41;p42;p421;p422;p42a;p43;p44a;p44b;p44c;p44d;p44e;p44f;p44g;p44h;p44i;p44j;p44k;p45;p46;p47a;p47b;p48;p49;p50;p51a;p51b;p51c;p52;p53;p54;p54a;p55;p56a;p56b;p57;p58;p61b1;p63;p64a;p64b;p65;p66;p67;p68a;p68b;p69;p70a;p70b;p71a;p71b;p72a;p72b;p73a;p73b;p74a;p74b;p75;p76;p77;p78;sd01;sd021;sd022;sd023;sd024;sd025;sd026;sd027;sd028;sd029;sd0210;sd0211;sd03;rsp1;sp01;sp02a;sp02b;sp02c;sp02d;sp02e;sp02f;sp02g;sp02h;sp02i;sp02j;sp02k;sp02l;af101;af102h;af102m;af201cod;af201d;af201h;af201m;af202cod;af202d;af202h;af202m;af203cod;af203d;af203h;af203m;af204h;af204m;ced01a;estrato;fexp;nnivins;ingrl;ingpc;pobreza;epobreza;condact;empleo;desempleo;secemp;grupo1;rama1;upm;id_vivienda;id_hogar;id_persona;periodo
2;100452;900402;027;03;1;04;2;13;3;10;10;6;1;1;1;4; ;5;8;1; ; ;1;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;6;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1022;611,137987159783;3; ;44,2;1;1;0; ; ; ; ; ;100452900402;10045290040202703;100452900402027031;10045290040202703104;202212
2;100452;900402;027;03;1;05;2;5;3;10;10; ;1;1;1;4; ;5;0;2; ; ;1;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;3;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;30; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1022;611,137987159783;3; ;44,2;1;1;0; ; ; ; ; ;100452900402;10045290040202703;100452900402027031;10045290040202703105;202212
2;100452;900402;027;04;1;01;2;37;1;10;10;6;2; ; ; ;11;4;6;1; ; ;1;1; ;1;1; ; ; ; ; ;40; ;1;2;1;10; ;7; ; ; ; ; ; ; ; ; ;111;6310;6;1;4;2; ; ; ; ; ; ; ; ; ; ; ; ;20;10;1;1;3;2;1;40; ; ; ; ; ; ; ; ; ; ; ;5;0;2; ;45; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;1;55;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;1;5;2;0;1;3;3;0;2;0;1;1022;611,137987159783;3;-1;25,8333333333333;1;1;4;1; ;2;6;1;100452900402;10045290040202704;100452900402027041;10045290040202704101;202212
2;100452;900402;027;04;1;02;1;20;3;10;10;1;2; ; ; ;11;5;9;1; ; ;1;1; ;1;1; ; ; ; ; ;10;1; ;2;1;30; ;1;4; ; ; ; ; ; ; ; ;4711;5223;2; ; ; ;3;2;2;2;2;2;2;2;2;2;2;2;0;1;1;2;2;1;1;10; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;100;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;1;5;1;0;1;5;2;0;5;0;1;1022;611,137987159783;3;100;25,8333333333333;1;1;2;1; ;1;5;7;100452900402;10045290040202704;100452900402027041;10045290040202704102;202212
2;100452;900402;027;04;1;03;1;11;3;10;10; ;1;1;1;4; ;5;6;1; ; ;1;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;3;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1022;611,137987159783;3; ;25,8333333333333;1;1;0; ; ; ; ; ;100452900402;10045290040202704;100452900402027041;10045290040202704103;202212
2;100452;900402;027;04;1;04;2;20;4;10;10;1;1;2;1;4; ;5;10;1; ; ;1;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;6;2;7;7;7;1;8;6;4;7;4;4;1; ; ; ;2; ; ; ;1;5;1;0;1;5;1;0;5;0;1;1022;611,137987159783;3; ;25,8333333333333;1;1;9; ; ; ; ; ;100452900402;10045290040202704;100452900402027041;10045290040202704104;202212
2;100452;900402;027;04;1;05;2;4;5;10;10; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1022;611,137987159783; ; ;25,8333333333333;1;1;0; ; ; ; ; ;100452900402;10045290040202704;100452900402027041;10045290040202704105;202212
2;100452;900402;027;04;1;06;1;79;9;10;10;4;2; ; ; ;1;1; ;2; ; ;1;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1022;611,137987159783;1; ;25,8333333333333;1;1;9; ; ; ; ; ;100452900402;10045290040202704;100452900402027041;10045290040202704106;202212
2;100452;900402;027;05;1;01;1;55;1;10;10;1;2; ; ; ;11;4;3;1; ; ;6;2;100552;2;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;4669;9612;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;3;3;1;1;3;2;1;40; ; ; ; ; ; ; ; ; ; ; ;5;120;2; ;0; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;4;3;5;6;5;3;3;5;5;4;5;5;0; ; ; ;2; ; ; ;2; ; ; ;1;6;2;0;3;30;1;1022;611,137987159783;3;120;201;0;0;4;1; ;2;9;7;100452900402;10045290040202705;100452900402027051;10045290040202705101;202212
2;100452;900402;027;05;1;02;2;49;2;10;10;1;2; ; ; ;3;4;5;1; ; ;6;2;40250;2;1; ; ; ; ; ;48; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;5610;7512;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;7;9;1;1;3;2;2;30;18;0;150;6330;6;2;10;1;1;3;2;5;324;2; ;120; ; ; ; ;0;2; ;2; ;2; ;2; ;2; ;1;55;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;1;6;2;30;1;6;6;0;2;30;1;1022;611,137987159783;3;204;201;0;0;4;1; ;2;7;9;100452900402;10045290040202705;100452900402027051;10045290040202705102;202212
2;100452;900402;027;05;1;03;1;26;3;10;10;6;2; ; ; ;3;6;6; ; ; ;6;1; ;2;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;119;6113;2; ; ; ;3;2;2;2;2;2;2;2;2;2;2;2;0;11;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;0;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;5;1;30;1;5;2;30;1;5;0;30;2;0;1;1022;611,137987159783;4;0;201;0;0;4;1; ;1;6;1;100452900402;10045290040202705;100452900402027051;10045290040202705103;202212
2;100452;900402;027;05;1;04;1;24;3;1;10;6;2; ; ; ;5;7;3; ; ; ;6;1; ;2;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;5610;5230;2; ; ; ;3;2;2;2;1;2;1;2;2;2;1;1;1;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;385;40;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;1;5;1;30;1;5;0;30;2;0;1;1022;611,137987159783;4;425;201;0;0;1;1; ;1;5;9;100452900402;10045290040202705;100452900402027051;10045290040202705104;202212
2;100452;900402;027;06;1;01;1;40;1;10;10;1;2; ; ; ;11;4;6;1; ; ;1;2;100458;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4100;7112;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;7;2;1;1;3;2;1;40; ; ; ; ; ; ; ; ; ; ; ;5;120;2; ;0; ; ; ; ; ; ; ;2; ;2; ;1;60;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;5;5;0;1;2;1;0;2; ; ; ;3;0;1;1022;611,137987159783;3;120;39,2;1;1;4;1; ;2;7;6;100452900402;10045290040202706;100452900402027061;10045290040202706101;202212
2;100452;900402;027;06;1;02;2;35;2;10;10;1;2; ; ; ;8;4;6;1; ; ;1;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;8;7;8;8;7;6;8;7;9;8;7;5;8; ; ; ;2; ; ; ;1;1;0;30;1;5;0;30;2;0;1;1022;611,137987159783;3; ;39,2;1;1;9; ; ; ; ; ;100452900402;10045290040202706;100452900402027061;10045290040202706102;202212
2;100452;900402;027;06;1;03;2;14;3;10;10;6;1;1;1;4; ;5;10;1; ; ;1;2;100150;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;6;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;45; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1022;611,137987159783;3; ;39,2;1;1;0; ; ; ; ; ;100452900402;10045290040202706;100452900402027061;10045290040202706103;202212
2;100452;900402;027;06;1;04;1;12;3;10;10;6;1;1;1;4; ;5;7;1; ; ;1;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;7;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1022;611,137987159783;3; ;39,2;1;1;0; ; ; ; ; ;100452900402;10045290040202706;100452900402027061;10045290040202706104;202212
2;100452;900402;027;06;1;05;2;5;3;10;10; ;1;1;1;4; ;5;0;2; ; ;1;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;3;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1022;611,137987159783;3; ;39,2;1;1;0; ; ; ; ; ;100452900402;10045290040202706;100452900402027061;10045290040202706105;202212
2;100452;900402;027;07;1;01;1;72;1;10;10;1;2; ; ; ;1;4;4;1; ; ;1;1; ;1;1; ; ; ; ; ;25;1; ;1;1;15; ;7; ; ; ; ; ; ; ; ; ;111;6310;6;1;3;2; ; ; ; ; ; ; ; ; ; ; ; ;60;10;1;1;3;2;1;25; ; ; ; ; ; ; ; ; ; ; ;5;0;1;20;10; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1022;611,137987159783;3;10;5;1;1;2;1; ;2;6;1;100452900402;10045290040202707;100452900402027071;10045290040202707101;202212
2;100452;900402;027;07;1;02;2;68;2;10;10;1;2; ; ; ;1;1; ;2; ; ;1;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;8;8;8;8;8;7;9;8;10;8;10;7;8; ; ; ;2; ; ; ;2; ; ; ;1;7;0;20;2;0;1;1022;611,137987159783;1; ;5;1;1;9; ; ; ; ; ;100452900402;10045290040202707;100452900402027071;10045290040202707102;202212
2;100453;000202;027;01;1;01;2;55;1;10;10;6;2; ; ; ;3;6;2; ; ; ;6;2;230150;1;1; ; ; ; ; ;20;1; ;1;1;20; ;7; ; ; ; ; ; ; ; ; ;4789;5211;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;3;9;1;1;3;2;1;20; ; ; ; ; ; ; ; ; ; ; ;5;500;2; ;220; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;1;5;2;0;4;10;1;1023;111,302888820034;3;280;126,666666666667;0;0;2;1; ;2;5;7;100453000202;10045300020202701;100453000202027011;10045300020202701101;202212
2;100453;000202;027;01;1;02;2;29;3;10;10;6;2; ; ; ;3;6;6; ; ; ;5;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;2;52; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2;1;1;1;2;2;2;2;2;2;2;8;1;5;5;4;6;5;5;5;6;6;6;6;3;4; ; ; ;2; ; ; ;2; ; ; ;1;4;2;20;5;40;1;1023;111,302888820034;4; ;126,666666666667;0;0;7; ;1; ; ; ;100453000202;10045300020202701;100453000202027011;10045300020202701102;202212
2;100453;000202;027;01;1;03;2;78;6;3;10;4;2; ; ; ;1;4;6;1; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;100;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1023;111,302888820034;3; ;126,666666666667;0;0;9; ; ; ; ; ;100453000202;10045300020202701;100453000202027011;10045300020202701103;202212
2;100453;000202;027;02;1;01;1;67;1;4;10;1;2; ; ; ;11;6;6; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;700;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;1;5;2;50;4;30;1;1023;111,302888820034;4; ;587,5;0;0;9; ; ; ; ; ;100453000202;10045300020202702;100453000202027021;10045300020202702101;202212
2;100453;000202;027;02;1;02;2;68;2;10;10;1;2; ; ; ;11;4;6;1; ; ;6;2;110350;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;5;6;4;6;5;5;5;4;5;4;5;3;4; ; ; ;2; ; ; ;2; ; ; ;1;5;5;50;4;40;1;1023;111,302888820034;3; ;587,5;0;0;9; ; ; ; ; ;100453000202;10045300020202702;100453000202027021;10045300020202702102;202212
2;100453;000202;027;02;1;03;2;33;3;10;10;1;2; ; ; ;2;9;5; ;1;30330101;6;2;80150;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;6910;2611;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;6;6;1;1;2;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5;1200;2; ;200; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;1;3;3;30;5;50;1;1023;111,302888820034;5;1000;587,5;0;0;1;1; ;1;2;13;100453000202;10045300020202702;100453000202027021;10045300020202702103;202212
2;100453;000202;027;02;1;04;1;34;4;10;10;1;2; ; ; ;2;9;5; ;1;30330101;6;2;170150;1;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;6910;2611;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;4;6;1;1;2;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5;900;2; ;250; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;1;7;4;40;6;20;3;1023;111,302888820034;5;650;587,5;0;0;1;1; ;1;2;13;100453000202;10045300020202702;100453000202027021;10045300020202702104;202212
2;100453;000202;027;03;1;01;2;53;1;1;10;6;2; ; ; ;5;4;6;1; ; ;3;2;100150;1;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;119;6113;2; ; ; ;3;1;2;1;1;2;1;2;2;2;1;1;6;11;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;395;40;1;75; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;1;5;2;40;4;30;1;1023;111,302888820034;3;510;510;0;0;1;1; ;1;6;1;100453000202;10045300020202703;100453000202027031;10045300020202703101;202212
2;100453;000202;027;03;1;02;1;21;3;1;10;6;2; ; ; ;5;7;3; ; ; ;3;2;100150;1;1; ; ; ; ; ;40; ;1;1;1;8; ;7; ; ; ; ; ; ; ; ; ;119;6113;2; ; ; ;3;1;2;1;1;2;1;2;2;2;1;1;3;11;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;395;40;1;75; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;5;3;6;4;4;3;5;4;4;6;4;5;3; ; ; ;2; ; ; ;2; ; ; ;1;5;4;40;7;20;1;1023;111,302888820034;4;510;510;0;0;1;1; ;1;6;1;100453000202;10045300020202703;100453000202027031;10045300020202703102;202212
2;100453;000202;027;04;1;01;2;47;1;10;10;4;2; ; ; ;3;6;6; ; ; ;6;2;170150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;1;3;3;10;6;0;1;1023;111,302888820034;4; ;127,5;0;0;9; ; ; ; ; ;100453000202;10045300020202704;100453000202027041;10045300020202704101;202212
2;100453;000202;027;04;1;02;2;30;3;10;10;6;2; ; ; ;2;9;4; ;1;30110301;6;2;170150;1;1; ; ; ; ; ;40; ;1;4; ; ;5; ; ; ; ; ; ; ; ; ; ;8510;2341;2; ; ; ;3;2;2;2;2;2;2;2;2;2;2;2;0;1;1;19;1;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;450;0;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;5;4;8;6;6;0;6;5;5;5;5;6;0; ; ; ;2; ; ; ;2; ; ; ;1;7;5;20;4;0;1;1023;111,302888820034;5;450;127,5;0;0;1;1; ;1;2;16;100453000202;10045300020202704;100453000202027041;10045300020202704102;202212
2;100453;000202;027;04;1;03;2;29;3;10;10;6;2; ; ; ;7;4;6;1; ; ;6;2;170150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;11; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;60;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ;3;50;1;1023;111,302888820034;3; ;127,5;0;0;9; ; ; ; ; ;100453000202;10045300020202704;100453000202027041;10045300020202704103;202212
2;100453;000202;027;04;1;04;2;23;3;10;10;6;2; ; ; ;12;9;2; ;2; ;6;2;170150;4;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;10; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ;5;40;1;1023;111,302888820034;5; ;127,5;0;0;9; ; ; ; ; ;100453000202;10045300020202704;100453000202027041;10045300020202704104;202212
2;100453;000202;027;05;1;01;1;51;1;10;10;5;2; ; ; ;7;6;6; ; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;11; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ;6;30;1;1023;111,302888820034;4; ;79,8;1;0;9; ; ; ; ; ;100453000202;10045300020202705;100453000202027051;10045300020202705101;202212
2;100453;000202;027;05;1;02;2;52;2;10;10;5;2; ; ; ;3;6;6; ; ; ;6;2;180150;2;1; ; ; ; ; ;28;1; ;1;1;20; ;7; ; ; ; ; ; ; ; ; ;5610;9411;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;4;1;1;3;2;1;28; ; ; ; ; ; ; ; ; ; ; ;5;280;1;20;90; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;4;3;6;5;5;3;5;6;6;5;6;3;4; ; ; ;2; ; ; ;2; ; ; ;1;5;5;50;5;30;1;1023;111,302888820034;4;210;79,8;1;0;2;1; ;2;9;9;100453000202;10045300020202705;100453000202027051;10045300020202705102;202212
2;100453;000202;027;05;1;03;2;26;3;1;10;6;2; ; ; ;5;7;3; ; ; ;6;1; ;2;1; ; ; ; ; ;40; ;1;1;2; ;1; ; ; ; ; ; ; ; ; ; ;3510;9623;1; ; ; ;3;2;2;2;1;2;1;2;2;2;1;1;0;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;0;0;2; ; ; ; ;2; ;1;100;1;80;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;1;4;5;0;5;0;1;1023;111,302888820034;4;0;79,8;1;0;4;1; ;1;9;4;100453000202;10045300020202705;100453000202027051;10045300020202705103;202212
