area;ciudad;conglomerado;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi07b;vi08;vi09;vi09a;vi09b;vi10;vi101;vi102;vi10a;vi11;vi12;vi13;vi14;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;170150;175002;005;05;1;1;1;1;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;525,68622116871;170150175002;17015017500200505;170150175002005051;202012
1;170150;175002;005;06;1;1;1;1;1;4;2;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;525,68622116871;170150175002;17015017500200506;170150175002005061;202012
1;170150;175002;005;07;1;1;2;1;3;4;3;1;3;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;525,68622116871;170150175002;17015017500200507;170150175002005071;202012
1;170150;175002;005;08;1;1;2;1;3;2;2;1;3;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2513;525,68622116871;170150175002;17015017500200508;170150175002005081;202012
1;170150;175002;005;10;1;1;1;1;2;2;1;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;525,68622116871;170150175002;17015017500200510;170150175002005101;202012
1;170150;176301;009;05;1;1;1;1;1;1;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;543,683100449198;170150176301;17015017630100905;170150176301009051;202012
1;170150;176301;009;06;1;1;2;1;1;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;543,683100449198;170150176301;17015017630100906;170150176301009061;202012
1;170150;176301;009;07;1;1;2;1;1;1;2;1;1;5;3;0;1;3;1; ; ;1; ; ;1;1;1;2;1;2511;543,683100449198;170150176301;17015017630100907;170150176301009071;202012
1;170150;176301;009;08;1;1;2;1;1;1;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;543,683100449198;170150176301;17015017630100908;170150176301009081;202012
1;170150;176301;009;10;1;1;2;1;1;1;1;1;1;5;3;0;1;3;1; ; ;1; ; ;1;1;1;2;5;2511;543,683100449198;170150176301;17015017630100910;170150176301009101;202012
1;170150;177403;005;01;1;1;1;2;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2511;1122,21686336715;170150177403;17015017740300501;170150177403005011;202012
1;170150;177403;005;02;1;1;2;2;3;1;2;1;2;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;4;2511;1122,21686336715;170150177403;17015017740300502;170150177403005021;202012
1;170150;177403;005;03;1;1;2;1;3;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;1122,21686336715;170150177403;17015017740300503;170150177403005031;202012
1;170150;177403;005;04;1;1;2;1;3;1;3;1;3;3;2;0;1;3;1; ; ;1; ; ;1;1;1;2;5;2511;1122,21686336715;170150177403;17015017740300504;170150177403005041;202012
1;170150;177403;005;05;1;1;1;3;1;1;1;1;1;7;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;1122,21686336715;170150177403;17015017740300505;170150177403005051;202012
1;170150;177403;005;06;1;1;2;2;1;2;1;1;1;4;3;0;1;2;1; ; ;1; ; ;1;1;1;2;1;2511;1122,21686336715;170150177403;17015017740300506;170150177403005061;202012
1;170150;177403;005;07;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;1122,21686336715;170150177403;17015017740300507;170150177403005071;202012
1;170150;191302;009;01;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;760,320499226543;170150191302;17015019130200901;170150191302009011;202012
1;170150;191302;009;03;1;1;2;1;1;1;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;760,320499226543;170150191302;17015019130200903;170150191302009031;202012
1;170150;191302;009;05;1;1;2;1;1;1;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;760,320499226543;170150191302;17015019130200905;170150191302009051;202012
1;170150;191302;009;06;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;760,320499226543;170150191302;17015019130200906;170150191302009061;202012
1;170150;191302;009;08;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;760,320499226543;170150191302;17015019130200908;170150191302009081;202012
1;170150;191302;009;09;1;1;2;1;1;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;760,320499226543;170150191302;17015019130200909;170150191302009091;202012
1;170150;192001;009;03;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;840,335537302528;170150192001;17015019200100903;170150192001009031;202012
1;170150;192001;009;04;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2511;840,335537302528;170150192001;17015019200100904;170150192001009041;202012
1;170150;192001;009;05;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2511;840,335537302528;170150192001;17015019200100905;170150192001009051;202012
1;170150;192001;009;07;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;840,335537302528;170150192001;17015019200100907;170150192001009071;202012
1;170150;192001;009;09;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;840,335537302528;170150192001;17015019200100909;170150192001009091;202012
1;170150;192001;009;10;1;1;2;1;1;1;2;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;840,335537302528;170150192001;17015019200100910;170150192001009101;202012
1;170150;200505;009;01;1;1;2;1;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;1025,8421491752;170150200505;17015020050500901;170150200505009011;202012
1;170150;200505;009;02;1;1;2;1;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;1025,8421491752;170150200505;17015020050500902;170150200505009021;202012
1;170150;200505;009;03;1;1;2;1;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;1;1;2511;1025,8421491752;170150200505;17015020050500903;170150200505009031;202012
1;170150;200505;009;04;1;1;2;2;2;4;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;2;2;4;2511;1025,8421491752;170150200505;17015020050500904;170150200505009041;202012
1;170150;200505;009;05;1;1;2;1;1;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;1025,8421491752;170150200505;17015020050500905;170150200505009051;202012
1;170150;200505;009;06;1;1;2;1;1;1;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;1025,8421491752;170150200505;17015020050500906;170150200505009061;202012
1;170150;200505;009;07;1;1;1;1;1;1;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;1025,8421491752;170150200505;17015020050500907;170150200505009071;202012
1;170150;208203;005;01;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;560,92453455894;170150208203;17015020820300501;170150208203005011;202012
1;170150;208203;005;02;1;1;2;1;1;1;1;1;2;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;3;2511;560,92453455894;170150208203;17015020820300502;170150208203005021;202012
1;170150;208203;005;03;1;1;2;1;1;1;1;1;1;4;2;0;1;3;1; ; ;1; ; ;1;1;1;2;4;2511;560,92453455894;170150208203;17015020820300503;170150208203005031;202012
1;170150;208203;005;04;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;560,92453455894;170150208203;17015020820300504;170150208203005041;202012
1;170150;208203;005;05;1;1;1;4;2;1;1;1;2;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;560,92453455894;170150208203;17015020820300505;170150208203005051;202012
1;170150;208203;005;06;1;1;2;1;1;1;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2511;560,92453455894;170150208203;17015020820300506;170150208203005061;202012
1;170150;208203;005;07;1;1;1;1;2;1;2;1;2;5;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;560,92453455894;170150208203;17015020820300507;170150208203005071;202012
1;170150;211202;009;01;1;1;1;1;1;1;1;1;1;3;2;1;1;3;1; ; ;1; ; ;1;1;1;2;5;2511;1645,44458137746;170150211202;17015021120200901;170150211202009011;202012
1;170150;211202;009;02;1;1;2;1;1;2;1;1;1;8;6;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;1645,44458137746;170150211202;17015021120200902;170150211202009021;202012
1;170150;211202;009;03;1;1;2;1;2;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;1645,44458137746;170150211202;17015021120200903;170150211202009031;202012
1;170150;211202;009;04;1;1;2;1;1;1;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;1645,44458137746;170150211202;17015021120200904;170150211202009041;202012
1;170150;211202;009;05;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;1645,44458137746;170150211202;17015021120200905;170150211202009051;202012
1;170150;211202;009;06;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;1645,44458137746;170150211202;17015021120200906;170150211202009061;202012
1;170150;211202;009;08;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;1645,44458137746;170150211202;17015021120200908;170150211202009081;202012
1;170150;220804;009;02;1;1;2;1;1;1;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;493,789171962528;170150220804;17015022080400902;170150220804009021;202012
1;170150;220804;009;06;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;493,789171962528;170150220804;17015022080400906;170150220804009061;202012
1;170150;220804;009;07;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;493,789171962528;170150220804;17015022080400907;170150220804009071;202012
1;170150;220804;009;08;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;1;1;2512;493,789171962528;170150220804;17015022080400908;170150220804009081;202012
1;170150;220804;009;09;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;493,789171962528;170150220804;17015022080400909;170150220804009091;202012
1;170150;220804;009;10;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;493,789171962528;170150220804;17015022080400910;170150220804009101;202012
1;170150;221602;009;01;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;1660,32853704337;170150221602;17015022160200901;170150221602009011;202012
1;170150;221602;009;02;1;1;1;1;2;4;2;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;1660,32853704337;170150221602;17015022160200902;170150221602009021;202012
1;170150;221602;009;03;1;1;2;1;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;1660,32853704337;170150221602;17015022160200903;170150221602009031;202012
1;170150;221602;009;04;1;1;1;1;2;2;1;1;2;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;1660,32853704337;170150221602;17015022160200904;170150221602009041;202012
1;170150;221602;009;05;1;1;1;1;2;4;2;1;2;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;1660,32853704337;170150221602;17015022160200905;170150221602009051;202012
1;170150;221602;009;06;1;1;4;3;2;2;2;1;2;1;1;0;1;3;1; ; ;1; ; ;1;1;1;2;5;2512;1660,32853704337;170150221602;17015022160200906;170150221602009061;202012
1;170150;221602;009;07;1;1;1;1;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2512;1660,32853704337;170150221602;17015022160200907;170150221602009071;202012
1;170150;223207;005;01;1;1;3;3;2;4;2;1;2;1;1;0;2;4;1; ; ;1; ; ;2;1;1;2;1;2512;2192,06767607609;170150223207;17015022320700501;170150223207005011;202012
1;170150;223207;005;02;1;1;1;1;2;2;2;1;2;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;4;2512;2192,06767607609;170150223207;17015022320700502;170150223207005021;202012
1;170150;223207;005;03;1;1;1;3;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;2192,06767607609;170150223207;17015022320700503;170150223207005031;202012
1;170150;223207;005;04;1;1;1;2;3;1;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;2192,06767607609;170150223207;17015022320700504;170150223207005041;202012
1;170150;223207;005;05;1;1;1;1;1;2;2;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2512;2192,06767607609;170150223207;17015022320700505;170150223207005051;202012
1;170150;223207;005;06;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;2192,06767607609;170150223207;17015022320700506;170150223207005061;202012
1;170150;223207;005;07;1;1;1;1;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;2192,06767607609;170150223207;17015022320700507;170150223207005071;202012
1;170150;239503;005;01;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;871,402097898048;170150239503;17015023950300501;170150239503005011;202012
1;170150;239503;005;02;1;1;2;1;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;871,402097898048;170150239503;17015023950300502;170150239503005021;202012
1;170150;239503;005;03;1;1;2;1;1;1;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2512;871,402097898048;170150239503;17015023950300503;170150239503005031;202012
1;170150;239503;005;05;1;1;2;1;1;1;2;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;871,402097898048;170150239503;17015023950300505;170150239503005051;202012
1;170150;239503;005;06;1;1;2;1;1;2;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;871,402097898048;170150239503;17015023950300506;170150239503005061;202012
1;170150;239503;005;07;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2512;871,402097898048;170150239503;17015023950300507;170150239503005071;202012
1;170150;239503;005;09;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;871,402097898048;170150239503;17015023950300509;170150239503005091;202012
1;170150;242203;005;01;1;1;1;2;2;1;2;1;2;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;588,723225313441;170150242203;17015024220300501;170150242203005011;202012
1;170150;242203;005;02;1;1;1;2;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;588,723225313441;170150242203;17015024220300502;170150242203005021;202012
1;170150;242203;005;03;1;1;1;2;1;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;588,723225313441;170150242203;17015024220300503;170150242203005031;202012
1;170150;242203;005;04;1;1;1;2;1;2;1;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;588,723225313441;170150242203;17015024220300504;170150242203005041;202012
1;170150;242203;005;05;1;1;1;2;1;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2511;588,723225313441;170150242203;17015024220300505;170150242203005051;202012
1;170150;242203;005;06;1;1;1;3;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;588,723225313441;170150242203;17015024220300506;170150242203005061;202012
1;170150;242203;005;07;1;1;1;2;1;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;588,723225313441;170150242203;17015024220300507;170150242203005071;202012
1;170150;251701;005;01;1;4;2;1;1;2;1;1;1;4;3;0;1;3;1; ; ;1; ; ;1;1;1;2;4;2513;865,235741216085;170150251701;17015025170100501;170150251701005011;202012
1;170150;251701;005;02;1;1;2;1;2;4;2;1;2;3;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;865,235741216085;170150251701;17015025170100502;170150251701005021;202012
1;170150;251701;005;03;1;1;2;1;1;2;1;1;1;3;2;0;1;3;1; ; ;1; ; ;1;1;1;2;5;2513;865,235741216085;170150251701;17015025170100503;170150251701005031;202012
1;170150;251701;005;04;1;2;2;1;1;2;1;1;1;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2513;865,235741216085;170150251701;17015025170100504;170150251701005041;202012
1;170150;251701;005;06;1;6;4;3;3;4;3;1;2;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2513;865,235741216085;170150251701;17015025170100506;170150251701005061;202012
1;170150;251701;005;07;1;1;2;3;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;865,235741216085;170150251701;17015025170100507;170150251701005071;202012
1;170150;251701;005;09;1;1;2;1;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;865,235741216085;170150251701;17015025170100509;170150251701005091;202012
1;170150;255003;005;01;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;881,211985686073;170150255003;17015025500300501;170150255003005011;202012
1;170150;255003;005;03;1;1;2;1;1;4;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;881,211985686073;170150255003;17015025500300503;170150255003005031;202012
1;170150;255003;005;04;1;1;2;1;1;1;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;881,211985686073;170150255003;17015025500300504;170150255003005041;202012
1;170150;255003;005;05;1;1;1;1;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;881,211985686073;170150255003;17015025500300505;170150255003005051;202012
1;170150;255003;005;06;1;1;2;1;2;1;1;1;1;3;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2512;881,211985686073;170150255003;17015025500300506;170150255003005061;202012
1;170150;255003;005;07;1;1;2;1;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;881,211985686073;170150255003;17015025500300507;170150255003005071;202012
1;170150;255003;005;08;1;1;2;3;2;2;1;3;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;881,211985686073;170150255003;17015025500300508;170150255003005081;202012
1;170150;256401;005;01;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;567,049160020167;170150256401;17015025640100501;170150256401005011;202012
1;170150;256401;005;02;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;567,049160020167;170150256401;17015025640100502;170150256401005021;202012
1;170150;256401;005;06;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;567,049160020167;170150256401;17015025640100506;170150256401005061;202012
1;170150;256401;005;07;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;567,049160020167;170150256401;17015025640100507;170150256401005071;202012
1;170150;256401;005;09;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2511;567,049160020167;170150256401;17015025640100509;170150256401005091;202012
1;170150;256401;005;10;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;567,049160020167;170150256401;17015025640100510;170150256401005101;202012
1;170150;257902;005;02;1;1;1;1;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;1293,29755944501;170150257902;17015025790200502;170150257902005021;202012
1;170150;257902;005;03;1;1;1;1;1;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;1293,29755944501;170150257902;17015025790200503;170150257902005031;202012
1;170150;257902;005;04;1;1;1;1;3;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;1293,29755944501;170150257902;17015025790200504;170150257902005041;202012
1;170150;257902;005;05;1;1;2;1;1;1;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;1293,29755944501;170150257902;17015025790200505;170150257902005051;202012
1;170150;257902;005;06;1;1;2;1;2;1;2;1;2;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;1293,29755944501;170150257902;17015025790200506;170150257902005061;202012
1;170150;257902;005;07;1;1;1;2;3;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;2;1;2;4;2512;1293,29755944501;170150257902;17015025790200507;170150257902005071;202012
1;170150;257902;005;08;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;1293,29755944501;170150257902;17015025790200508;170150257902005081;202012
1;170150;260602;005;01;1;1;2;1;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;1365,05704811881;170150260602;17015026060200501;170150260602005011;202012
1;170150;260602;005;03;1;1;2;1;1;2;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2512;1365,05704811881;170150260602;17015026060200503;170150260602005031;202012
1;170150;260602;005;04;1;1;2;1;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2512;1365,05704811881;170150260602;17015026060200504;170150260602005041;202012
1;170150;260602;005;05;1;1;2;1;1;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;1365,05704811881;170150260602;17015026060200505;170150260602005051;202012
1;170150;260602;005;06;1;1;2;1;2;5;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2512;1365,05704811881;170150260602;17015026060200506;170150260602005061;202012
1;170150;260602;005;07;1;1;2;2;1;1;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2512;1365,05704811881;170150260602;17015026060200507;170150260602005071;202012
1;170150;260602;005;10;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;1365,05704811881;170150260602;17015026060200510;170150260602005101;202012
1;170150;263205;009;01;1;1;1;2;1;1;2;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;846,701899166352;170150263205;17015026320500901;170150263205009011;202012
1;170150;263205;009;03;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;846,701899166352;170150263205;17015026320500903;170150263205009031;202012
1;170150;263205;009;04;1;1;3;1;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2511;846,701899166352;170150263205;17015026320500904;170150263205009041;202012
1;170150;263205;009;06;1;1;2;1;2;1;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;846,701899166352;170150263205;17015026320500906;170150263205009061;202012
1;170150;263205;009;07;1;1;2;1;1;2;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;846,701899166352;170150263205;17015026320500907;170150263205009071;202012
1;170150;263205;009;08;1;1;2;1;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2511;846,701899166352;170150263205;17015026320500908;170150263205009081;202012
1;170150;263205;009;10;1;1;1;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2511;846,701899166352;170150263205;17015026320500910;170150263205009101;202012
1;170150;265403;009;01;1;1;4;2;1;1;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;906,578386900078;170150265403;17015026540300901;170150265403009011;202012
1;170150;265403;009;02;1;1;2;1;1;2;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;906,578386900078;170150265403;17015026540300902;170150265403009021;202012
1;170150;265403;009;03;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;906,578386900078;170150265403;17015026540300903;170150265403009031;202012
1;170150;265403;009;05;1;1;2;1;1;2;1;1;1;3;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;906,578386900078;170150265403;17015026540300905;170150265403009051;202012
1;170150;265403;009;07;1;1;2;1;1;2;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;906,578386900078;170150265403;17015026540300907;170150265403009071;202012
1;170150;265403;009;08;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;906,578386900078;170150265403;17015026540300908;170150265403009081;202012
1;170150;265403;009;10;1;1;2;1;2;1;2;1;2;4;2;3;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;906,578386900078;170150265403;17015026540300910;170150265403009101;202012
1;170150;269201;009;01;1;1;1;3;3;4;2;1;3;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2513;1693,35462980131;170150269201;17015026920100901;170150269201009011;202012
1;170150;269201;009;03;1;1;2;1;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;1693,35462980131;170150269201;17015026920100903;170150269201009031;202012
1;170150;269201;009;04;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;1693,35462980131;170150269201;17015026920100904;170150269201009041;202012
1;170150;269201;009;05;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2513;1693,35462980131;170150269201;17015026920100905;170150269201009051;202012
1;170150;269201;009;06;1;1;2;1;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2513;1693,35462980131;170150269201;17015026920100906;170150269201009061;202012
1;170150;269201;009;07;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;2513;1693,35462980131;170150269201;17015026920100907;170150269201009071;202012
1;170150;269201;009;08;1;1;2;1;1;1;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2513;1693,35462980131;170150269201;17015026920100908;170150269201009081;202012
1;170150;277903;009;01;1;1;2;1;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;1544,54544531573;170150277903;17015027790300901;170150277903009011;202012
1;170150;277903;009;02;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;1544,54544531573;170150277903;17015027790300902;170150277903009021;202012
1;170150;277903;009;03;1;1;1;1;1;4;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;1544,54544531573;170150277903;17015027790300903;170150277903009031;202012
1;170150;277903;009;05;1;1;1;1;1;2;1;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;2512;1544,54544531573;170150277903;17015027790300905;170150277903009051;202012
1;170150;277903;009;06;1;1;2;1;1;2;1;1;1;3;2;0;1;3;1; ; ;1; ; ;1;1;1;2;4;2512;1544,54544531573;170150277903;17015027790300906;170150277903009061;202012
1;170150;277903;009;09;1;1;1;2;1;4;1;7;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;2512;1544,54544531573;170150277903;17015027790300909;170150277903009091;202012
1;170150;277903;009;10;1;1;2;1;2;4;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;2512;1544,54544531573;170150277903;17015027790300910;170150277903009101;202012
