area;ciudad;conglomerado;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi07b;vi08;vi09;vi09a;vi09b;vi10;vi101;vi102;vi10a;vi11;vi12;vi13;vi14;upm;id_vivienda;id_hogar;estrato;fexp;periodo
1;10150;016901;023;01;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150016901;01015001690102301;010150016901023011;2712;190,236592336286;202112
1;10150;016901;023;02;1;3;2;1;2;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;3;010150016901;01015001690102302;010150016901023021;2712;190,236592336286;202112
1;10150;016901;023;03;1;1;1;4;1;1;1;1;1;8;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150016901;01015001690102303;010150016901023031;2712;190,236592336286;202112
1;10150;016901;023;05;1;1;1;2;2;2;2;1;2;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150016901;01015001690102305;010150016901023051;2712;190,236592336286;202112
1;10150;016901;023;06;1;1;1;4;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150016901;01015001690102306;010150016901023061;2712;190,236592336286;202112
1;10150;016901;023;09;1;1;1;2;2;1;2;1;1;4;3;1;1;1;1; ; ;1; ; ;1;1;1;2;4;010150016901;01015001690102309;010150016901023091;2712;190,236592336286;202112
1;10150;016901;023;10;1;3;4;2;1;1;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150016901;01015001690102310;010150016901023101;2712;190,236592336286;202112
1;10150;018401;010;01;1;6;1;2;2;4;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150018401;01015001840101001;010150018401010011;2711;171,350312977589;202112
1;10150;018401;010;02;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150018401;01015001840101002;010150018401010021;2711;171,350312977589;202112
1;10150;018401;010;03;1;1;2;1;1;1;1;2;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;010150018401;01015001840101003;010150018401010031;2711;171,350312977589;202112
1;10150;018401;010;04;1;1;1;2;1;2;2;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150018401;01015001840101004;010150018401010041;2711;171,350312977589;202112
1;10150;018401;010;06;1;1;1;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150018401;01015001840101006;010150018401010061;2711;171,350312977589;202112
1;10150;018401;010;07;1;1;2;1;2;2;1;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150018401;01015001840101007;010150018401010071;2711;171,350312977589;202112
1;10150;018401;010;08;1;1;2;2;1;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150018401;01015001840101008;010150018401010081;2711;171,350312977589;202112
1;10150;018701;021;01;1;1;1;3;3;2;2;1;2;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150018701;01015001870102101;010150018701021011;2712;123,938243101975;202112
1;10150;018701;021;02;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150018701;01015001870102102;010150018701021021;2712;123,938243101975;202112
1;10150;018701;021;03;1;3;3;2;1;1;1;1;1;1;1;0;1;1;1; ; ;1; ; ;2;2;1;2;1;010150018701;01015001870102103;010150018701021031;2712;123,938243101975;202112
1;10150;018701;021;05;1;3;2;1;2;2;2;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150018701;01015001870102105;010150018701021051;2712;123,938243101975;202112
1;10150;018701;021;06;1;3;2;6;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150018701;01015001870102106;010150018701021061;2712;123,938243101975;202112
1;10150;018701;021;07;1;1;1;4;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150018701;01015001870102107;010150018701021071;2712;123,938243101975;202112
1;10150;018701;021;10;1;1;2;1;1;1;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150018701;01015001870102110;010150018701021101;2712;123,938243101975;202112
1;10150;019905;027;02;1;1;2;1;1;2;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150019905;01015001990502702;010150019905027021;2712;58,5668653369217;202112
1;10150;019905;027;03;1;1;1;2;2;1;2;1;2;10;6;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150019905;01015001990502703;010150019905027031;2712;58,5668653369217;202112
1;10150;019905;027;04;1;1;2;1;1;2;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150019905;01015001990502704;010150019905027041;2712;58,5668653369217;202112
1;10150;019905;027;06;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;010150019905;01015001990502706;010150019905027061;2712;58,5668653369217;202112
1;10150;019905;027;07;1;1;1;2;3;1;1;1;1;7;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150019905;01015001990502707;010150019905027071;2712;58,5668653369217;202112
1;10150;019905;027;09;1;1;1;2;2;1;1;1;1;8;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150019905;01015001990502709;010150019905027091;2712;58,5668653369217;202112
1;10150;020401;027;02;1;1;1;4;1;2;1;1;1;3;2;1;1;1;1; ; ;1; ; ;1;1;1;2;5;010150020401;01015002040102702;010150020401027021;2712;194,876798883725;202112
1;10150;020401;027;03;1;1;3;4;3;1;2;3;3;2;2;0;1;1;1; ; ;1; ; ;1;2;1;2;1;010150020401;01015002040102703;010150020401027031;2712;194,876798883725;202112
1;10150;020401;027;05;1;1;1;4;1;1;1;3;1;10;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150020401;01015002040102705;010150020401027051;2712;194,876798883725;202112
1;10150;020401;027;06;1;1;2;4;2;2;2;1;2;3;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150020401;01015002040102706;010150020401027061;2712;194,876798883725;202112
1;10150;020401;027;09;1;1;1;4;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150020401;01015002040102709;010150020401027091;2712;194,876798883725;202112
1;10150;020401;027;10;1;1;2;1;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;010150020401;01015002040102710;010150020401027101;2712;194,876798883725;202112
1;10150;020703;027;01;1;1;2;1;1;1;2;1;1;4;3;0;1;1;1; ; ;1; ; ;2;1;1;2;1;010150020703;01015002070302701;010150020703027011;2713;94,5294828509612;202112
1;10150;020703;027;02;1;1;3;6;3;1;2;1;2;1;0;0;2;4;1; ; ;1; ; ;1;2;1;2;1;010150020703;01015002070302702;010150020703027021;2713;94,5294828509612;202112
1;10150;020703;027;03;1;1;2;4;2;1;1;3;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150020703;01015002070302703;010150020703027031;2713;94,5294828509612;202112
1;10150;020703;027;04;1;1;1;4;3;1;3;3;2;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150020703;01015002070302704;010150020703027041;2713;94,5294828509612;202112
1;10150;020703;027;05;1;1;2;4;3;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150020703;01015002070302705;010150020703027051;2713;94,5294828509612;202112
1;10150;020703;027;06;1;1;3;1;1;2;2;1;2;1;0;0;2;1;1; ; ;1; ; ;1;2;1;2;1;010150020703;01015002070302706;010150020703027061;2713;94,5294828509612;202112
1;10150;020703;027;07;1;1;2;4;2;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150020703;01015002070302707;010150020703027071;2713;94,5294828509612;202112
1;10150;021102;027;02;1;1;1;4;1;2;1;1;1;3;1;1;1;1;1; ; ;1; ; ;1;1;1;2;1;010150021102;01015002110202702;010150021102027021;2712;79,4984719957924;202112
1;10150;021102;027;03;1;1;1;4;1;2;1;1;2;6;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150021102;01015002110202703;010150021102027031;2712;79,4984719957924;202112
1;10150;021102;027;04;1;1;1;2;1;1;1;1;1;7;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150021102;01015002110202704;010150021102027041;2712;79,4984719957924;202112
1;10150;021102;027;05;1;1;1;4;2;2;1;1;1;6;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150021102;01015002110202705;010150021102027051;2712;79,4984719957924;202112
1;10150;021102;027;06;1;3;1;2;2;1;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;010150021102;01015002110202706;010150021102027061;2712;79,4984719957924;202112
1;10150;021102;027;07;1;1;1;4;2;1;2;3;2;7;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150021102;01015002110202707;010150021102027071;2712;79,4984719957924;202112
1;10150;021102;027;08;1;3;1;2;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;010150021102;01015002110202708;010150021102027081;2712;79,4984719957924;202112
1;10150;022101;023;01;1;1;2;6;2;1;2;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150022101;01015002210102301;010150022101023011;2713;146,962261441739;202112
1;10150;022101;023;02;1;3;1;2;3;1;3;1;1;5;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150022101;01015002210102302;010150022101023021;2713;146,962261441739;202112
1;10150;022101;023;04;1;1;2;4;2;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150022101;01015002210102304;010150022101023041;2713;146,962261441739;202112
1;10150;022101;023;05;1;1;1;4;2;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150022101;01015002210102305;010150022101023051;2713;146,962261441739;202112
1;10150;022101;023;06;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150022101;01015002210102306;010150022101023061;2713;146,962261441739;202112
1;10150;022101;023;07;1;3;1;2;1;1;2;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150022101;01015002210102307;010150022101023071;2713;146,962261441739;202112
1;10150;022101;023;08;1;1;1;2;2;1;2;1;2;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150022101;01015002210102308;010150022101023081;2713;146,962261441739;202112
1;10150;022902;027;03;1;1;1;4;1;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;010150022902;01015002290202703;010150022902027031;2712;165,304478674536;202112
1;10150;022902;027;04;1;3;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;010150022902;01015002290202704;010150022902027041;2712;165,304478674536;202112
1;10150;022902;027;06;1;3;1;2;1;1;1;1;1;6;4;0;1;3;1; ; ;1; ; ;1;1;1;2;4;010150022902;01015002290202706;010150022902027061;2712;165,304478674536;202112
1;10150;022902;027;08;1;3;1;2;1;1;2;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150022902;01015002290202708;010150022902027081;2712;165,304478674536;202112
1;10150;022902;027;09;1;3;1;2;2;1;2;1;2;3;2;0;1;1;1; ; ;3;2;2;1;1;1;2;3;010150022902;01015002290202709;010150022902027091;2712;165,304478674536;202112
1;10150;022902;027;10;1;1;3;6;1;1;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150022902;01015002290202710;010150022902027101;2712;165,304478674536;202112
1;10150;023002;021;01;1;3;2;6;1;4;2;1;2;3;2;0;1;1;1; ; ;3;2;2;1;1;1;2;5;010150023002;01015002300202101;010150023002021011;2713;226,530007004426;202112
1;10150;023002;021;02;1;3;1;2;3;2;3;1;3;4;3;0;1;1;2; ; ;3;2;2;1;1;1;2;4;010150023002;01015002300202102;010150023002021021;2713;226,530007004426;202112
1;10150;023002;021;03;1;1;1;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;010150023002;01015002300202103;010150023002021031;2713;226,530007004426;202112
1;10150;023002;021;04;1;1;1;2;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;3;010150023002;01015002300202104;010150023002021041;2713;226,530007004426;202112
1;10150;023002;021;05;1;3;1;2;2;4;2;1;2;5;4;0;1;1;2; ; ;3;2;2;1;1;1;2;3;010150023002;01015002300202105;010150023002021051;2713;226,530007004426;202112
1;10150;023002;021;06;1;1;1;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150023002;01015002300202106;010150023002021061;2713;226,530007004426;202112
1;10150;023002;021;07;1;3;1;4;3;7;3;3;2;3;2;0;1;1;2; ; ;3;2;2;2;1;1;2;4;010150023002;01015002300202107;010150023002021071;2713;226,530007004426;202112
1;10150;023103;021;01;1;1;1;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150023103;01015002310302101;010150023103021011;2711;133,291393485648;202112
1;10150;023103;021;02;1;1;1;4;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150023103;01015002310302102;010150023103021021;2711;133,291393485648;202112
1;10150;023103;021;03;1;1;2;1;1;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150023103;01015002310302103;010150023103021031;2711;133,291393485648;202112
1;10150;023103;021;04;1;1;2;2;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150023103;01015002310302104;010150023103021041;2711;133,291393485648;202112
1;10150;023103;021;05;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150023103;01015002310302105;010150023103021051;2711;133,291393485648;202112
1;10150;023103;021;06;1;1;1;4;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150023103;01015002310302106;010150023103021061;2711;133,291393485648;202112
1;10150;023103;021;07;1;1;4;2;2;1;2;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;010150023103;01015002310302107;010150023103021071;2711;133,291393485648;202112
1;10150;023401;023;01;1;1;1;4;2;2;1;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150023401;01015002340102301;010150023401023011;2712;69,9031629037499;202112
1;10150;023401;023;02;1;1;1;2;2;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;3;010150023401;01015002340102302;010150023401023021;2712;69,9031629037499;202112
1;10150;023401;023;03;1;1;1;4;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150023401;01015002340102303;010150023401023031;2712;69,9031629037499;202112
1;10150;023401;023;04;1;1;1;4;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150023401;01015002340102304;010150023401023041;2712;69,9031629037499;202112
1;10150;023401;023;05;1;1;1;4;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150023401;01015002340102305;010150023401023051;2712;69,9031629037499;202112
1;10150;023401;023;06;1;1;1;4;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150023401;01015002340102306;010150023401023061;2712;69,9031629037499;202112
1;10150;023401;023;07;1;1;1;4;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;010150023401;01015002340102307;010150023401023071;2712;69,9031629037499;202112
1;10150;023602;010;01;1;1;2;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;010150023602;01015002360201001;010150023602010011;2711;66,6991125628277;202112
1;10150;023602;010;03;1;1;1;4;2;2;2;1;2;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150023602;01015002360201003;010150023602010031;2711;66,6991125628277;202112
1;10150;023602;010;04;1;1;1;2;1;2;1;1;1;6;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150023602;01015002360201004;010150023602010041;2711;66,6991125628277;202112
1;10150;023602;010;05;1;1;1;2;2;1;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150023602;01015002360201005;010150023602010051;2711;66,6991125628277;202112
1;10150;023602;010;06;1;1;1;2;1;2;2;1;2;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150023602;01015002360201006;010150023602010061;2711;66,6991125628277;202112
1;10150;023602;010;07;1;1;1;2;1;4;1;1;1;5;3;2;1;1;1; ; ;1; ; ;1;1;1;2;4;010150023602;01015002360201007;010150023602010071;2711;66,6991125628277;202112
1;10150;023602;010;08;1;1;2;2;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;010150023602;01015002360201008;010150023602010081;2711;66,6991125628277;202112
1;10150;024105;021;01;1;1;1;4;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;010150024105;01015002410502101;010150024105021011;2711;46,6388945951484;202112
1;10150;024105;021;02;1;1;1;2;2;2;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;010150024105;01015002410502102;010150024105021021;2711;46,6388945951484;202112
1;10150;024105;021;03;1;1;1;4;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150024105;01015002410502103;010150024105021031;2711;46,6388945951484;202112
1;10150;024105;021;04;1;1;1;1;1;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150024105;01015002410502104;010150024105021041;2711;46,6388945951484;202112
1;10150;024105;021;05;1;1;1;4;1;2;2;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150024105;01015002410502105;010150024105021051;2711;46,6388945951484;202112
1;10150;024105;021;06;1;1;1;4;1;2;1;1;1;5;3;1;1;1;1; ; ;1; ; ;1;1;1;2;1;010150024105;01015002410502106;010150024105021061;2711;46,6388945951484;202112
1;10150;024105;021;07;1;1;1;4;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;010150024105;01015002410502107;010150024105021071;2711;46,6388945951484;202112
1;10150;025101;027;01;1;1;1;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150025101;01015002510102701;010150025101027011;2711;77,8992793731084;202112
1;10150;025101;027;02;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150025101;01015002510102702;010150025101027021;2711;77,8992793731084;202112
1;10150;025101;027;03;1;1;1;2;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150025101;01015002510102703;010150025101027031;2711;77,8992793731084;202112
1;10150;025101;027;04;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150025101;01015002510102704;010150025101027041;2711;77,8992793731084;202112
1;10150;025101;027;05;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150025101;01015002510102705;010150025101027051;2711;77,8992793731084;202112
1;10150;025101;027;06;1;1;1;2;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150025101;01015002510102706;010150025101027061;2711;77,8992793731084;202112
1;10150;025101;027;07;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150025101;01015002510102707;010150025101027071;2711;77,8992793731084;202112
1;10150;025701;021;01;1;1;1;2;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150025701;01015002570102101;010150025701021011;2713;66,5602799780466;202112
1;10150;025701;021;02;1;1;1;4;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150025701;01015002570102102;010150025701021021;2713;66,5602799780466;202112
1;10150;025701;021;03;1;1;2;1;1;2;1;3;2;2;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;010150025701;01015002570102103;010150025701021031;2713;66,5602799780466;202112
1;10150;025701;021;04;1;1;1;2;2;1;1;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;5;010150025701;01015002570102104;010150025701021041;2713;66,5602799780466;202112
1;10150;025701;021;05;1;1;1;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150025701;01015002570102105;010150025701021051;2713;66,5602799780466;202112
1;10150;025701;021;06;1;1;1;4;2;1;1;3;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150025701;01015002570102106;010150025701021061;2713;66,5602799780466;202112
1;10150;025701;021;08;1;1;2;2;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150025701;01015002570102108;010150025701021081;2713;66,5602799780466;202112
1;10150;026701;023;01;1;1;1;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150026701;01015002670102301;010150026701023011;2711;91,3547104123643;202112
1;10150;026701;023;02;1;1;1;4;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150026701;01015002670102302;010150026701023021;2711;91,3547104123643;202112
1;10150;026701;023;03;1;1;1;4;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150026701;01015002670102303;010150026701023031;2711;91,3547104123643;202112
1;10150;026701;023;04;1;1;1;4;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150026701;01015002670102304;010150026701023041;2711;91,3547104123643;202112
1;10150;026701;023;05;1;1;1;1;1;2;1;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150026701;01015002670102305;010150026701023051;2711;91,3547104123643;202112
1;10150;026701;023;06;1;1;1;4;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150026701;01015002670102306;010150026701023061;2711;91,3547104123643;202112
1;10150;026701;023;07;1;1;1;4;1;1;1;1;1;10;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150026701;01015002670102307;010150026701023071;2711;91,3547104123643;202112
1;10150;033603;021;01;1;1;1;2;1;1;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150033603;01015003360302101;010150033603021011;2713;53,7110369813963;202112
1;10150;033603;021;02;1;1;1;2;2;1;2;1;2;5;0;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150033603;01015003360302102;010150033603021021;2713;53,7110369813963;202112
1;10150;033603;021;03;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150033603;01015003360302103;010150033603021031;2713;53,7110369813963;202112
1;10150;033603;021;04;1;1;1;2;2;4;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;010150033603;01015003360302104;010150033603021041;2713;53,7110369813963;202112
1;10150;033603;021;05;1;1;1;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150033603;01015003360302105;010150033603021051;2713;53,7110369813963;202112
1;10150;033603;021;06;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150033603;01015003360302106;010150033603021061;2713;53,7110369813963;202112
1;10150;033603;021;07;1;1;1;4;1;1;1;1;1;5;3;1;1;1;1; ; ;1; ; ;1;1;1;2;1;010150033603;01015003360302107;010150033603021071;2713;53,7110369813963;202112
1;10150;036203;027;01;1;1;1;4;3;4;3;3;3;3;1;0;1;1;1; ; ;1; ; ;1;2;1;2;4;010150036203;01015003620302701;010150036203027011;2713;260,794240703616;202112
1;10150;036203;027;02;1;1;1;4;3;7;3;3;3;3;2;0;1;1;1; ; ;1; ; ;2;2;1;2;4;010150036203;01015003620302702;010150036203027021;2713;260,794240703616;202112
1;10150;036203;027;03;1;1;1;4;3;2;2;1;3;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150036203;01015003620302703;010150036203027031;2713;260,794240703616;202112
1;10150;036203;027;04;1;1;1;2;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;010150036203;01015003620302704;010150036203027041;2713;260,794240703616;202112
1;10150;036203;027;05;1;1;1;4;1;2;1;3;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150036203;01015003620302705;010150036203027051;2713;260,794240703616;202112
1;10150;036203;027;06;1;3;2;6;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150036203;01015003620302706;010150036203027061;2713;260,794240703616;202112
1;10150;036203;027;07;1;1;1;2;1;1;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150036203;01015003620302707;010150036203027071;2713;260,794240703616;202112
1;10150;036204;023;01;1;1;3;6;1;1;1;1;2;2;1;0;1;1;1; ; ;1; ; ;1;2;1;2;5;010150036204;01015003620402301;010150036204023011;2713;157,55498575531;202112
1;10150;036204;023;02;1;1;2;1;3;2;3;1;3;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150036204;01015003620402302;010150036204023021;2713;157,55498575531;202112
1;10150;036204;023;03;1;1;1;4;2;4;2;3;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150036204;01015003620402303;010150036204023031;2713;157,55498575531;202112
1;10150;036204;023;04;1;4;1;2;3;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150036204;01015003620402304;010150036204023041;2713;157,55498575531;202112
1;10150;036204;023;05;1;3;3;4;3;4;3;1;1;1;0;0;2;4;1; ; ;1; ; ;2;1;1;2;4;010150036204;01015003620402305;010150036204023051;2713;157,55498575531;202112
1;10150;036204;023;06;1;1;1;2;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150036204;01015003620402306;010150036204023061;2713;157,55498575531;202112
1;10150;036204;023;07;1;3;1;4;2;5;1;3;2;3;2;1;1;1;1; ; ;1; ; ;2;1;1;2;4;010150036204;01015003620402307;010150036204023071;2713;157,55498575531;202112
1;10150;036702;010;01;1;1;1;4;2;5;1;3;2;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150036702;01015003670201001;010150036702010011;2712;81,4206652174954;202112
1;10150;036702;010;03;1;1;4;2;1;2;1;1;1;2;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150036702;01015003670201003;010150036702010031;2712;81,4206652174954;202112
1;10150;036702;010;04;1;3;1;4;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150036702;01015003670201004;010150036702010041;2712;81,4206652174954;202112
1;10150;036702;010;05;1;1;1;2;2;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;2;1;2;4;010150036702;01015003670201005;010150036702010051;2712;81,4206652174954;202112
1;10150;036702;010;06;1;1;2;1;2;2;2;1;2;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150036702;01015003670201006;010150036702010061;2712;81,4206652174954;202112
1;10150;036702;010;07;1;1;1;4;1;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;010150036702;01015003670201007;010150036702010071;2712;81,4206652174954;202112
1;10150;036702;010;08;1;1;1;4;2;4;2;3;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150036702;01015003670201008;010150036702010081;2712;81,4206652174954;202112
1;10150;037504;027;01;1;1;2;2;1;1;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;010150037504;01015003750402701;010150037504027011;2712;81,7728037576685;202112
1;10150;037504;027;02;1;1;1;3;1;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;010150037504;01015003750402702;010150037504027021;2712;81,7728037576685;202112
